plantID,pop,site,elv_pt,pop_slp,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,aspect.cat
1121,NorthEast,jones,-0.1327129304409027,22.65832078830146,0.08649979936650096,0.6764447605677277,-0.01134479664638953,0.01653909772825492,0.37783799552290576,-0.11891925866287276,north
1122,NorthEast,jones,-0.13303782045841217,22.65832078830146,0.03862850677907059,0.7149268611895007,-0.00823262905022455,0.01624403870448573,0.20347365636509765,-0.24461353159676488,north
1123,NorthEast,jones,-0.3046267330646515,22.65832078830146,0.05070971292147131,0.5861811559583321,-0.01797738537996813,0.03000705038662995,-0.49248307537225655,0.45197966117089183,north
1124,NorthEast,jones,-0.2944561541080475,22.65832078830146,0.02909744254682708,0.5777814592996838,-0.01146844270211292,0.02283938569352984,-0.40849715301263034,0.395134926956194,north
1125,NorthEast,jones,-0.30180785059928894,22.65832078830146,0.1471610092187584,0.6089841057768276,-0.0040048303302923,0.01720588273304415,-0.01581770854343871,0.27884855744545806,north
1126,NorthEast,jones,-0.34089699387550354,22.65832078830146,0.16768211466840827,0.7240674048953667,0.00720897654139401,0.01684579948450524,0.07069369973656793,0.5164025965737777,north
1127,NorthEast,jones,-0.3692550659179687,22.65832078830146,0.20707348409239956,0.7420057487039962,0.00556194705310616,0.01406041086341031,0.13381138307848622,0.5174554094094459,north
1128,NorthEast,jones,-0.3542342185974121,22.65832078830146,0.14340036515269788,0.7108956311016477,0.00740263056890904,0.01723995457864356,-0.01598229491555406,0.6994114822953219,north
1129,NorthEast,jones,-0.235756516456604,22.65832078830146,0.13782161303513593,0.6252185871622981,0.00688186586315989,0.0195520232678963,-0.02871360915398722,-0.40008278975311384,north
1130,NorthEast,jones,-0.28751999139785767,22.65832078830146,0.22182717079460365,0.6765106835505335,-0.01688135170139398,0.02716948279763276,-0.3691697540931738,-0.40895830655533544,north
1131,NorthEast,jones,-0.24932384490966797,22.65832078830146,0.2960487951388255,0.6229612252611305,-0.01472908263058219,0.02110868130853676,0.15832086940044235,-0.19218598895155564,north
1132,NorthEast,jones,-0.2848684787750244,22.65832078830146,0.24742640305771324,0.6521864050139013,0.01673417325615479,0.02351767194996208,0.5336142823182904,0.07789295041429554,north
1133,NorthEast,jones,-0.3377169668674469,22.65832078830146,0.00958750468346105,0.5793661935796203,3.4567489826315664e-4,0.02867568489262801,-0.6534891610421211,0.7753070811053725,north
1135,NorthWest,jones,1.0639694929122925,20.455024984042964,0.1410275347202713,0.6766314995346765,-0.0020957440729937,0.01453601497481235,0.2669229901045871,-0.3179843161454137,north
1134,NorthWest,jones,1.0485177040100098,20.455024984042964,0.14661341908560988,0.6802347746420488,-0.00317831711671351,0.01653660104537878,0.2903433721449077,-0.35398446802131533,north
1136,NorthWest,jones,1.044594168663025,20.455024984042964,0.1552130302620161,0.6820453704845008,-0.00242555282151688,0.01665840634996054,0.03095927616502231,-0.2315283580017412,north
1137,NorthWest,jones,0.9462091326713562,20.455024984042964,0.14569100242133093,0.7364840360115459,0.00550885054467353,0.01931646569931076,-0.31913200622647103,-0.26415476075625843,north
1138,NorthWest,jones,1.0461472272872925,20.455024984042964,0.01685040908073661,0.6878124020309901,-0.00955452565516961,0.02212952595510991,0.34895806784211425,0.22386259820455612,north
1139,NorthWest,jones,1.0562201738357544,20.455024984042964,0.0727471593504518,0.6745219925052017,-0.01958803583396987,0.02777577860912205,0.02682477406440187,0.17281931367972417,north
1140,NorthWest,jones,1.0670380592346191,20.455024984042964,0.1607623999450368,0.7311449553363618,0.00528268232210497,0.01859645050594442,-0.3846311502948694,0.39386167312729486,north
1142,NorthWest,jones,1.0750689506530762,20.455024984042964,0.21324557226631005,0.6357184558015481,-0.00126765961260348,0.02124834274971085,0.34465902610000004,0.2696331388430113,north
1141,NorthWest,jones,1.1072083711624146,20.455024984042964,0.17939395719516532,0.6664250628661326,0.00675799456613195,0.02039183952980738,0.24910832550186116,-0.12582302601653514,north
1143,NorthWest,jones,1.1288864612579346,20.455024984042964,0.11103337089704872,0.6783605663084661,0.00688659262375839,0.0184859413667079,0.4627901901785943,-0.31899023301561497,north
1144,NorthWest,jones,1.094965934753418,20.455024984042964,0.09222673011993424,0.6792198695611742,-0.00914667069458484,0.02453392949679792,-0.18767541149270703,-0.2030825332868708,north
1145,NorthWest,jones,1.135784387588501,20.455024984042964,0.04011982555855752,0.7054633674142632,8.534329737174438e-4,0.017225813918013,-0.0724345502402439,-0.6537796194692684,north
1146,NorthWest,jones,1.1425988674163818,20.455024984042964,0.04866381631166862,0.7244399356001258,-0.00429426983765459,0.01645934061895334,0.02704322751991578,-0.7634909258949844,north
1147,NorthWest,jones,1.1639999151229858,20.455024984042964,0.04990425414485903,0.7853044404838334,-0.01025845798446695,0.01858807999598937,-0.00679051673274652,-0.7837881202450594,north
1148,NorthWest,jones,1.0851424932479858,20.455024984042964,0.18076438706364295,0.44770499338801656,-0.00591397679576936,0.04865862717476454,-1.202671878829645,0.07254040294539475,north
1150,NorthWest,jones,1.0953080654144287,20.455024984042964,0.15896405700040064,0.47583334315555587,-0.00935023201693884,0.04389724579356784,-0.6153096174737279,-0.7770744232178096,north
1149,NorthWest,jones,1.0728002786636353,20.455024984042964,0.3572667007873424,0.49229270961423344,0.00292603789694732,0.04986998837691277,-0.24652172615249648,1.130654042272694,north
1152,NorthWest,jones,1.0970096588134766,20.455024984042964,0.14012764325215815,0.4250481379121954,-0.01163847566871683,0.04635421719670934,0.03060497999723841,-1.0672902026280324,north
1154,NorthWest,jones,1.1064980030059814,20.455024984042964,0.10088157025957668,0.48652410112067584,-0.00764587038320675,0.03926161109228088,0.795752392410733,-0.9469359545602236,north
1151,NorthWest,jones,1.097805738449097,20.455024984042964,0.09199971932301348,0.4315027185011301,-0.01243830810088942,0.04668025551724426,0.6009272395885245,-1.262344572227295,north
